year,window,doc_id,source_filename,source_pdf_path,source_json_path,route,extraction_method,segmentation_strategy,page_count,raw_text_length,clean_text_length,A_intro_length,A_methods_length,A_results_length,A_intro_section_not_found,A_methods_section_not_found,A_results_section_not_found,any_section_not_found,combined_text_length,short_document_flag,token_count,type_count,ttr,non_ascii_rate,digit_alpha_ratio
1988,audit_1985_1994,jae_eca254c38e2c,10.5032_jaatea.1988.02007.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02007.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02007.json,Route_B_Legacy,ocr,era_3,7,20427,17823,628,3050,9758,0,0,0,0,13438,0,1827,615,0.3366174055829228,0.0002232475070695044,0.044016768292682924
1988,audit_1985_1994,jae_89d3a21942d5,10.5032_jaatea.1988.02014.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02014.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02014.json,Route_B_Legacy,ocr,era_3,11,28787,2479,17,17,17,1,1,1,1,0,1,0,0,,,
1988,audit_1985_1994,jae_1c6545109fa1,10.5032_jaatea.1988.02025.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02025.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02025.json,Route_B_Legacy,ocr,era_3,7,14472,14240,2972,2090,7160,0,0,0,0,12224,0,1611,449,0.2787088764742396,0.002045157068062827,0.04855295240114492
1988,audit_1985_1994,jae_c7985b2b3454,10.5032_jaatea.1988.02032.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02032.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02032.json,Route_B_Legacy,ocr,era_3,8,18920,17992,626,3371,12295,0,0,0,0,16294,0,2068,631,0.3051257253384913,0.0005523505584877869,0.17784740140066346
1988,audit_1985_1994,jae_0b93f972a591,10.5032_jaatea.1988.02040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02040.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02040.json,Route_B_Legacy,ocr,era_3,9,23606,20298,2523,3735,7858,0,0,0,0,14118,0,2055,512,0.2491484184914842,0.0004958209378098881,0.03897641380566433
1988,audit_1985_1994,jae_d1d2d5a18626,10.5032_jaatea.1988.02049.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02049.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02049.json,Route_B_Legacy,ocr,era_3,6,16760,16693,2962,2577,5191,0,0,0,0,10732,0,1543,577,0.37394685677252104,0.0007454342154304882,0.045035202719106576
1988,audit_1985_1994,jae_5c66ab4724c3,10.5032_jaatea.1988.02055.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02055.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02055.json,Route_B_Legacy,ocr,era_3,9,23538,22158,1517,2685,15662,0,0,0,0,19866,0,2795,733,0.2622540250447227,0.000453035336756267,0.04345846073775291
1988,audit_1985_1994,jae_95eb9aa358d3,10.5032_jaatea.1988.03002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03002.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03002.json,Route_B_Legacy,ocr,era_3,1,2879,2863,17,17,17,1,1,1,1,0,1,0,0,,,
1988,audit_1985_1994,jae_1ca5a87ba09e,10.5032_jaatea.1988.03003.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03003.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03003.json,Route_B_Legacy,ocr,era_3,17,56979,28836,27209,17,1270,0,1,0,1,28480,0,4258,1003,0.23555659934241427,7.02247191011236e-05,0.005785264590777607
1988,audit_1985_1994,jae_e52af144ad84,10.5032_jaatea.1988.03020.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03020.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03020.json,Route_B_Legacy,ocr,era_3,8,19142,18285,1049,4005,9246,0,0,0,0,14302,0,1874,565,0.3014941302027748,0.0009089637812893302,0.09935162094763092
1988,audit_1985_1994,jae_72c73d24cd8a,10.5032_jaatea.1988.03028.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03028.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03028.json,Route_B_Legacy,ocr,era_3,7,18417,16158,2103,2828,7254,0,0,0,0,12187,0,1714,482,0.2812135355892649,0.0005743825387708214,0.04500895962896596
1988,audit_1985_1994,jae_c29391e4bfd7,10.5032_jaatea.1988.03035.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03035.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03035.json,Route_B_Legacy,ocr,era_3,8,18975,17391,2296,2570,12161,0,0,0,0,17029,0,2428,706,0.2907742998352554,0.001820423982617887,0.04720079431757428
1988,audit_1985_1994,jae_699b378b1ad8,10.5032_jaatea.1988.03043.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03043.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03043.json,Route_B_Legacy,ocr,era_3,7,16490,15414,3681,3005,6805,0,0,0,0,13493,0,1889,570,0.30174695606140817,0.0022233750833765657,0.029833943146636645
1988,audit_1985_1994,jae_a12ac4e46cbd,10.5032_jaatea.1988.03050.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.03050.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.03050.json,Route_B_Legacy,ocr,era_3,9,28719,23566,17,17,17,1,1,1,1,0,1,0,0,,,
1988,audit_1985_1994,jae_93d670ad7d3f,10.5032_jaatea.1988.04010.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.04010.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.04010.json,Route_B_Legacy,ocr,era_3,7,18876,15636,2383,3918,8992,0,0,0,0,15295,0,2200,716,0.32545454545454544,0.00032690421706440013,0.022298456260720412
1988,audit_1985_1994,jae_09dc384c0d82,10.5032_jaatea.1988.04017.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.04017.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.04017.json,Route_B_Legacy,ocr,era_3,7,18460,17031,1292,2582,7305,0,0,0,0,11181,0,1443,507,0.35135135135135137,0.0003577497540470441,0.04109274563820019
1988,audit_1985_1994,jae_03a231ed729c,10.5032_jaatea.1988.04024.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.04024.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.04024.json,Route_B_Legacy,ocr,era_3,8,21960,19082,2249,4930,7523,0,0,0,0,14704,0,2056,573,0.2786964980544747,0.00034004352557127313,0.045319594830597276
1988,audit_1985_1994,jae_665737862f3b,10.5032_jaatea.1988.04040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.04040.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.04040.json,Route_B_Legacy,ocr,era_3,9,20732,17288,503,3165,11612,0,0,0,0,15282,0,1988,657,0.33048289738430586,0.00026174584478471405,0.15818458032662364
1988,audit_1985_1994,jae_c763e740ae3c,10.5032_jaatea.1988.04049.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.04049.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.04049.json,Route_B_Legacy,ocr,era_3,8,22038,19271,924,2901,12621,0,0,0,0,16448,0,2407,700,0.29081844619858743,0.00048638132295719845,0.03880456892505085
1988,audit_1985_1994,jae_410aed8a954b,W176967479.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/W176967479.pdf,data/structured/Route_B_Legacy/1988/W176967479.json,Route_B_Legacy,ocr,era_3,8,20770,20679,615,4343,13252,0,0,0,0,18212,0,2601,801,0.3079584775086505,0.0007138150669887986,0.052216677515006873
1988,audit_1985_1994,jae_41c570ed01d1,W2994291586.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/W2994291586.pdf,data/structured/Route_B_Legacy/1988/W2994291586.json,Route_B_Legacy,ocr,era_3,8,21698,19841,1804,3204,10305,0,0,0,0,15315,0,2257,648,0.2871067789100576,0.0003917727717923604,0.030227329502872845
1989,audit_1985_1994,jae_ecee60b026de,10.5032_jae.1989.01002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01002.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01002.json,Route_B_Legacy,ocr,era_3,8,25665,24900,17,17,17,1,1,1,1,0,1,0,0,,,
1989,audit_1985_1994,jae_b46ce124c7b1,10.5032_jae.1989.01010.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01010.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01010.json,Route_B_Legacy,ocr,era_3,8,19449,716,17,17,17,1,1,1,1,0,1,0,0,,,
1989,audit_1985_1994,jae_bd9696aeab92,10.5032_jae.1989.01017.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01017.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01017.json,Route_B_Legacy,ocr,era_3,6,16448,16105,1252,3470,3747,0,0,0,0,8471,0,1191,359,0.30142737195633923,0.0014165978042734034,0.047035391450896274
1989,audit_1985_1994,jae_bfa80e6e01f1,10.5032_jae.1989.01023.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01023.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01023.json,Route_B_Legacy,ocr,era_3,9,22798,20611,783,1950,8804,0,0,0,0,11539,0,1534,434,0.28292046936114734,0.0006933009792876333,0.0695702005730659
1989,audit_1985_1994,jae_a7443ed96427,10.5032_jae.1989.01032.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01032.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01032.json,Route_B_Legacy,ocr,era_3,13,33652,28829,636,6010,13417,0,0,0,0,20065,0,2716,627,0.23085419734904272,0.002043359082980314,0.06793441741701384
1989,audit_1985_1994,jae_d5e96344da0a,10.5032_jae.1989.01044.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01044.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01044.json,Route_B_Legacy,ocr,era_3,7,16409,15153,11396,17,860,0,1,0,1,12257,0,1701,512,0.3009994121105232,0.0019580647793097823,0.00867657325221901
1989,audit_1985_1994,jae_84e6e134f4b5,10.5032_jae.1989.01051.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01051.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01051.json,Route_B_Legacy,ocr,era_3,9,22544,20712,1964,6002,6779,0,0,0,0,14747,0,2055,484,0.23552311435523116,0.0008137248253882145,0.02799089452828598
1989,audit_1985_1994,jae_49a9d7cfbf70,10.5032_jae.1989.01060.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.01060.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.01060.json,Route_B_Legacy,ocr,era_3,8,19814,16694,6862,2922,4462,0,0,0,0,14248,0,2086,544,0.2607861936720997,0.0009124087591240876,0.03281783851825211
1989,audit_1985_1994,jae_2c3842e3b40f,10.5032_jae.1989.02002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02002.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02002.json,Route_B_Legacy,ocr,era_3,8,24962,23031,20430,17,17,0,1,1,1,20430,0,3064,944,0.30809399477806787,0.0002936857562408223,0.008498071359691418
1989,audit_1985_1994,jae_bc5ffb6d10d4,10.5032_jae.1989.02010.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02010.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02010.json,Route_B_Legacy,ocr,era_3,8,20889,19172,4141,2241,11166,0,0,0,0,17550,0,2250,565,0.2511111111111111,0.00017094017094017094,0.07472178060413355
1989,audit_1985_1994,jae_c3ff6eeea0d5,10.5032_jae.1989.02018.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02018.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02018.json,Route_B_Legacy,ocr,era_3,8,20722,19393,2706,14738,17,0,0,1,1,17445,0,2309,609,0.26375054135989606,0.0005159071367153912,0.09403597349321552
1989,audit_1985_1994,jae_c0c98ad7b5d4,10.5032_jae.1989.02026.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02026.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02026.json,Route_B_Legacy,ocr,era_3,7,19207,18070,5928,5991,5203,0,0,0,0,17124,0,2531,661,0.2611615962070328,5.83975706610605e-05,0.011945024105922141
1989,audit_1985_1994,jae_6ffff2bde5eb,10.5032_jae.1989.02033.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02033.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02033.json,Route_B_Legacy,ocr,era_3,8,20842,19420,689,3742,7065,0,0,0,0,11498,0,1522,432,0.28383705650459923,0.00017394329448599757,0.04962640794022527
1989,audit_1985_1994,jae_32aa06bf29ed,10.5032_jae.1989.02041.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02041.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02041.json,Route_B_Legacy,ocr,era_3,8,20988,16494,867,3607,3800,0,0,0,0,8276,0,1118,352,0.3148479427549195,0.0004833252779120348,0.07779048864193495
1989,audit_1985_1994,jae_6f0de019581d,10.5032_jae.1989.02049.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02049.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02049.json,Route_B_Legacy,ocr,era_3,6,16076,14807,6712,17,5874,0,1,0,1,12587,0,1671,478,0.28605625374027527,0.00031778819416858665,0.08939226519337017
1989,audit_1985_1994,jae_8d647ee8c1b5,10.5032_jae.1989.02055.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02055.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02055.json,Route_B_Legacy,ocr,era_3,7,18112,15621,1279,2061,5480,0,0,0,0,8822,0,1164,352,0.3024054982817869,0.0005667649059170256,0.12520064205457465
1989,audit_1985_1994,jae_35f0134c2d73,10.5032_jae.1989.02067.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02067.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02067.json,Route_B_Legacy,ocr,era_3,6,14062,11107,529,2437,3210,0,0,0,0,6178,0,913,314,0.343921139101862,0.0,0.0998180991359709
1989,audit_1985_1994,jae_c13a86e59b75,10.5032_jae.1989.02068.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.02068.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.02068.json,Route_B_Legacy,ocr,era_3,5,12287,10384,457,1324,5601,0,0,0,0,7384,0,984,370,0.37601626016260165,0.00040628385698808235,0.03261055147686529
1989,audit_1985_1994,jae_71a3091894df,10.5032_jae.1989.03002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03002.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03002.json,Route_B_Legacy,ocr,era_3,5,13483,12086,633,3063,4474,0,0,0,0,8172,0,1009,337,0.333994053518335,0.0011013215859030838,0.08995956873315364
1989,audit_1985_1994,jae_624d60d13dda,10.5032_jae.1989.03007.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03007.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03007.json,Route_B_Legacy,ocr,era_3,7,19841,18119,650,10519,17,0,0,1,1,11170,0,1538,377,0.24512353706111834,0.001432408236347359,0.06913259276766721
1989,audit_1985_1994,jae_b6b49f33529a,10.5032_jae.1989.03014.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03014.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03014.json,Route_B_Legacy,ocr,era_3,9,19962,18123,690,3452,10517,0,0,0,0,14661,0,2023,677,0.3346515076618883,0.001500579769456381,0.05032783980152401
1989,audit_1985_1994,jae_eae1f56e5406,10.5032_jae.1989.03023.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03023.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03023.json,Route_B_Legacy,ocr,era_3,6,17782,16105,393,3842,8008,0,0,0,0,12245,0,1531,464,0.3030698889614631,0.0006533278889342589,0.06261940140097644
1989,audit_1985_1994,jae_6b04f2cc09e3,10.5032_jae.1989.03029.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03029.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03029.json,Route_B_Legacy,ocr,era_3,8,22419,20465,2968,387,10018,0,0,0,0,13375,0,1862,442,0.23737916219119226,0.000897196261682243,0.04700478842959054
1989,audit_1985_1994,jae_042b14826013,10.5032_jae.1989.03037.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03037.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03037.json,Route_B_Legacy,ocr,era_3,9,22823,20707,850,6777,6524,0,0,0,0,14153,0,1915,558,0.2913838120104439,0.0007065639793683318,0.050672563110374054
1989,audit_1985_1994,jae_835d67e63ed6,10.5032_jae.1989.03046.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03046.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03046.json,Route_B_Legacy,ocr,era_3,8,21133,18870,1012,3510,11738,0,0,0,0,16262,0,2013,492,0.2444113263785395,0.0012298610257040954,0.13925612550678654
1989,audit_1985_1994,jae_af83235a5a92,10.5032_jae.1989.03054.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.03054.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.03054.json,Route_B_Legacy,ocr,era_3,5,12222,11588,4741,17,5353,0,1,0,1,10095,0,1280,475,0.37109375,0.00039623576027736503,0.1253731343283582
1989,audit_1985_1994,jae_002b133fea55,10.5032_jae.1989.04002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04002.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04002.json,Route_B_Legacy,ocr,era_3,5,21458,19830,988,14814,17,0,0,1,1,15803,0,2323,710,0.3056392595781317,0.0009491868632538126,0.011788428726539476
1989,audit_1985_1994,jae_6d9b2f8aff28,10.5032_jae.1989.04007.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04007.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04007.json,Route_B_Legacy,ocr,era_3,7,29399,25245,594,21440,17,0,0,1,1,22035,0,3161,872,0.27586206896551724,0.0003630587701384162,0.027002340583433235
1989,audit_1985_1994,jae_abcc42f05397,10.5032_jae.1989.04014.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04014.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04014.json,Route_B_Legacy,ocr,era_3,10,27517,24487,408,3850,15773,0,0,0,0,20033,0,2646,631,0.23847316704459562,0.0012479408975190935,0.026137645731478
1989,audit_1985_1994,jae_e40ab384c038,10.5032_jae.1989.04024.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04024.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04024.json,Route_B_Legacy,ocr,era_3,6,26927,23284,22204,17,677,0,1,0,1,22882,0,3445,985,0.28592162554426703,0.001136264312560091,0.010846689331390642
1989,audit_1985_1994,jae_0d0223e7339a,10.5032_jae.1989.04030.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04030.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04030.json,Route_B_Legacy,ocr,era_3,5,15640,15573,714,4590,5937,0,0,0,0,11243,0,1458,318,0.21810699588477367,0.0011562750155652405,0.13519666118629062
1989,audit_1985_1994,jae_ce03f7661844,10.5032_jae.1989.04035.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04035.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04035.json,Route_B_Legacy,ocr,era_3,7,21586,17657,4430,2601,7911,0,0,0,0,14944,0,1904,524,0.27521008403361347,0.0012044967880085653,0.08371580686616487
1989,audit_1985_1994,jae_fa339495cc39,10.5032_jae.1989.04042.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04042.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04042.json,Route_B_Legacy,ocr,era_3,5,17096,14514,693,3133,3957,0,0,0,0,7785,0,1024,360,0.3515625,0.0012845215157353885,0.06840110268780152
1989,audit_1985_1994,jae_602e1e197ff8,10.5032_jae.1989.04052.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1989/10.5032_jae.1989.04052.pdf,data/structured/Route_B_Legacy/1989/10.5032_jae.1989.04052.json,Route_B_Legacy,ocr,era_3,6,24199,22475,1171,3841,12646,0,0,0,0,17660,0,2197,413,0.18798361401911698,0.0009060022650056625,0.13031527890056588
1990,audit_1985_1994,jae_ddfd6f00fbdd,10.5032_jae.1990.01002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1990/10.5032_jae.1990.01002.pdf,data/structured/Route_B_Legacy/1990/10.5032_jae.1990.01002.json,Route_B_Legacy,ocr,era_3,5,20801,19714,17,17,17,1,1,1,1,0,1,0,0,,,
1990,audit_1985_1994,jae_eedf4887cb56,10.5032_jae.1990.01007.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1990/10.5032_jae.1990.01007.pdf,data/structured/Route_B_Legacy/1990/10.5032_jae.1990.01007.json,Route_B_Legacy,ocr,era_3,5,15997,14292,744,2499,8125,0,0,0,0,11370,0,1677,540,0.3220035778175313,0.00035180299032541777,0.03064283335183746
1990,audit_1985_1994,jae_8da0a19917e3,10.5032_jae.1990.01012.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1990/10.5032_jae.1990.01012.pdf,data/structured/Route_B_Legacy/1990/10.5032_jae.1990.01012.json,Route_B_Legacy,ocr,era_3,6,21575,19266,986,4276,5509,0,0,0,0,10773,0,1482,440,0.2968960863697706,0.001113895850737956,0.06473846153846154
1990,audit_1985_1994,jae_1ba8638ee4a7,10.5032_jae.1990.01018.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1990/10.5032_jae.1990.01018.pdf,data/structured/Route_B_Legacy/1990/10.5032_jae.1990.01018.json,Route_B_Legacy,ocr,era_3,9,22220,19987,1461,2402,11658,0,0,0,0,15523,0,1891,344,0.18191433104177684,0.0025768214906912324,0.19273441335297006
1990,audit_1985_1994,jae_c72d296fec02,10.5032_jae.1990.01027.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1990/10.5032_jae.1990.01027.pdf,data/structured/Route_B_Legacy/1990/10.5032_jae.1990.01027.json,Route_B_Legacy,ocr,era_3,5,16946,13825,2672,1807,5422,0,0,0,0,9903,0,1314,344,0.2617960426179604,0.0007068565081288498,0.041666666666666664
